text,intent,labelIndex,ERNIE(预训练模型),Bi-LSTM(非预训练模型)
哎我问一下我刚才那个退那个票退完了以后一个是那个那个，去那个湛江的，还有个湛江返回来的，怎么，退完票以后没有什么信息啊，,办理航班退票,3,办理航班退票,查询机票退款进度
你好我想请问一下就是我明天的5月30号的MU788的航班你们取消了我现在要改签，就是他叫我，值机取消，麻烦你帮我看一下，可取消了，,取消值机,36,办理客票改期,办理客票改期
我要取消座位预约,取消订座记录,60,取消值机,取消值机
"你们必须给我补登积分,不然我就投诉",补登积分,39,补登积分,投诉
嗯，我在，十九号呃十八号的时候退了，应该是改签一张张票340元元好像，我需要发票，,申请及查询电子发票,40,配送行程单,配送行程单
我需要退，网上的，登机牌，,办理值机选座,22,咨询登机牌问题,咨询登机牌问题
我要查询，1359997335628这个电话号码有没有购买机票，,预订客票,4,验证电子客票,验证电子客票
机票乘机人信息更改,修改客票证件,44,修改客票姓名,修改客票姓名
对托运两个货物吗？,咨询货运相关问题,47,咨询货运相关问题,咨询托运及非托运行李规定
嗯更改，国内机票，,办理客票改期,2,办理客票改期,修改客票或会员信息汇总
我直接说那个，潮汕机场到上海要多长时间，8点05分的，,查询航班动态,11,查询航班动态,咨询乘机时限
我想询问东方航空公司执飞英国曼彻斯特呃这个航班机票的事宜，,预订客票或兑换积分,21,预订客票,预订客票
我要改签，姓名，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票姓名
合病，会员卡，,合并会员卡,91,咨询新冠肺炎防控要求,会员服务其他
然后她说没有了，就是在订票的时候它就没有了，会有这种情况吗？,预订客票或兑换积分,21,预订客票或兑换积分,验证电子客票
"嗯查询已订机票,付款",验证电子客票,12,预订客票或兑换积分,预订客票或兑换积分
我想问一下兑换那个找找网订那个证件信息有问题，,办理网站业务,23,兑换积分,查询积分商城
是的，我要先咨询一下我那个机票购买情况的，,预订客票,4,验证电子客票,验证电子客票
我想查一下我，我卡的，,咨询银行联名卡业务,38,查询会员卡卡号,查询积分
我想问一下刚才有收到信息帮我改了航班由那个改成mumu588，改成MU5631的航班，时间不对呀，你能帮我转接一下人工服务吗？,人工服务,13,办理客票改期,办理客票改期
你好麻烦我想问一下那个就是护照换了新的护照，嗯，在你们那边能够出办理出境吗？,咨询签证相关问题,30,咨询签证相关问题,咨询乘机证件规定
我订一下，九十，1月6号，上海到成都的机票,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
诶你好我问一下就是之前从前天订的那个高翠的机票，说的，因为航空那个说的，一情影响，说的不飞了，,办理客票改期,2,验证电子客票,查询航班动态
两岁不到的小孩买半票还是免票,预订客票,4,预订客票,兑换积分
您好我有个订单可能要改名字,修改客票或会员信息汇总,29,修改客票姓名,修改客票姓名
"嗯嗯,我这边需要开票",预订客票,4,配送行程单,配送行程单
我请问这个国际航班的，迪拜是，这个青岛的，10月29日的，这个794航班，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
迪拜飞青岛的飞机还有没有，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
查一下洛杉矶直飞国内的机票,预订客票或验证电子客票,45,预订客票或兑换积分,预订客票或兑换积分
下午我想问一下，请问那个我我一开始订的那个十六号的票它改成十八号了，为什么他又说十八号的，然后就退了呢，,办理航班退票,3,办理航班退票,办理客票改期
哦不是的，,否定,84,否定,肯定
那么能直接打给我，我想查询航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
就是，我改签了之后就重新买的那个机票呃买的那个，前面那个，新的旧的那个机票的钱什么时候退给我，,查询机票退款进度,6,查询机票退款进度,办理客票改期
您好，特殊旅客，无陪儿童应该怎样办理退票，,办理航班退票,3,办理无成人陪伴儿童,办理无成人陪伴儿童
现在售出多少张票了，,预订客票,4,预订客票,验证电子客票
团队，退票，,办理航班退票,3,办理航班退票,办理团队业务
等哈，你不懂啊，那个航班取消，,办理客票改期,2,办理客票改期,查询航班动态
我是推推，我是你给我发的短信，改变这个，行行程退票的事怎么处理，,办理航班退票,3,办理航班退票,办理客票改期
想查询5月20日青岛飞杭州的航班，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
我问一下，从龙湖到法，法兰克福是英国航空买的是联程票但是行李不直挂在机场要重新托运需要不需要改时改签，,办理客票改期,2,办理客票改期,咨询中转相关问题
我把票买错了这边可以改一下吗，转接人工服务，,人工服务,13,人工服务,办理客票改期
查询呃，中信银行，东方航空卡的里程，,咨询银行联名卡业务,38,咨询银行联名卡业务,查询积分
不是就是保险退款退票，,咨询保险业务,66,咨询保险业务,办理航班退票
你好，我我已经退票了怎么，怎么又给我改到晚上去了呢，,办理航班退票,3,办理客票改期,办理客票改期
哦我那个买的票啊，那个买的，东京成田机场到那个成都西安的飞机票那个信息有误，啊，需要更改一下，,修改客票或会员信息汇总,29,修改客票证件,修改客票证件
FM9268，重庆到虹桥，陈媛婷，非常不错服务到位，,投诉,50,投诉,查询航班动态
那天app，喂你好，我，我今天早晨有一个那个机票的，变更，我现在还没有收到信息，能不能帮我看一下查一下，,办理客票改期,2,验证电子客票,验证电子客票
延误证明怎么开？,申请及查询电子发票,40,申请及查询电子发票,申请航班延误取消证明
退票还没，,办理航班退票,3,办理航班退票,查询机票退款进度
你给我查询一下，大庆到青岛的飞机，,查询航班动态或预订客票,16,查询航班动态或预订客票,预订客票
换掉，我不想听你的声音好不好？,人工服务,13,修改客票或会员信息汇总,办理客票改期
喂你好你看我是一个客户，我现在订的北京的机票，刘玉琴，又不能去了我想保留，座号，或者是退票，看行吗，怎么个扣法扣多少，如果保留，做号，下次再买行吗？,办理客票改期,2,办理客票改期,办理航班退票
"您好我在去哪儿网订购了你们东方航空的机票,但是因病,嗯不能按时乘机,但是现在已经,杭后了",办理航班退票,3,办理客票改期,办理客票改期
变更电话号码,修改会员资料,14,修改会员资料,修改客票或会员信息汇总
嗯我想查询一下那个后补牌多，我前面有多少位，,咨询候补登机,10,咨询候补登机,办理值机选座
这个我改签了一个航班然后他现在没给我发短信，能不能帮我验证一下，这个改签的航班改签成功没有，,办理客票改期,2,验证电子客票,验证电子客票
帮我改机票，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,办理客票改期
我需要，我个人app，我个人信息上的姓名那个拼音字母缩写，,修改客票或会员信息汇总,29,办理网站业务,办理网站业务
我要确认返回时间，国际，航程确认，,办理客票改期,2,验证电子客票,验证电子客票
查询会员积分，人工服务，,人工服务,13,查询积分,查询积分
我要订20号马尼拉到北京的经济舱机票,预订客票或兑换积分,21,预订客票或兑换积分,预订客票
查询订票，航班信息，,验证电子客票,12,查询航班动态或预订客票,查询航班动态或预订客票
嗯身份证过期了去到机场临时办的话需要多长时间，,查询机场或营业部信息,24,咨询乘机证件规定,咨询乘机证件规定
你好麻烦问一下那个我这一个成人票可不可以订两张啊，就是带个小孩的，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
你好我想查一下，3月4号十六点，从威海机场飞到广州机场的机票那个航班有没有改期，,验证电子客票,12,办理客票改期,办理客票改期
我想咨询现在有没有什么要求啊,咨询安检相关问题,74,咨询新冠肺炎防控要求,咨询乘机证件规定
请问6月10号的297航班还飞吗？,查询航班动态或预订客票,16,查询航班动态,查询航班动态
喂你好那个，能，鸡蛋能带上飞机，,查询遗失物品,34,咨询特殊物品运输规定,咨询特殊物品运输规定
我在飞猪ａｐｐ上面订的票，都现在还没有，我申请了退票为什么现在还没有退票，,办理航班退票,3,办理航班退票,查询机票退款进度
你好我在，谁，我订了一个东航的行程单那么我现在应该怎么样去订机票呢，,预订客票或兑换积分,21,预订客票或兑换积分,配送行程单
嗯帮我看一下我今天厦门到常州的机票，本来是上午十点的，怎么改成下午15点35分,验证电子客票,12,办理客票改期,办理客票改期
我想在西安机场修改我的会员信息,查询机场或营业部信息,24,查询机场或营业部信息,修改会员资料
我已经改签过了，他的，行程单没发给我，,配送行程单,15,配送行程单,办理客票改期
我要查询预定机票，,预订客票,4,验证电子客票,预订客票或兑换积分
我想查询一下我的飞行时间,验证电子客票,12,验证电子客票,查询航班动态
黄水姑，机场可以去东航的行程单吗？,查询机场或营业部信息,24,查询机场或营业部信息,配送行程单
啊我我买了一张机票，嗯，然后在那个已经验证，就是那，那就是到呃那个到时候他能按时起飞吧，,查询航班动态,11,查询航班动态,验证电子客票
你好我问一下我这个这个积分兑换他这个支付密码好像不对怎么回事啊，我原来是对的，,修改会员密码,26,修改会员密码,兑换积分
嗯，孕期，发票，,配送行程单,15,办理孕妇旅客,办理孕妇旅客
如何在网上办理退票，,办理网站业务,23,办理航班退票,办理航班退票
国内航班，现金，订票，,预订客票或兑换积分,21,预订客票,预订客票
哎对对就是，就是选择其他，然后然后就是他上面，姓名显示就不对，他姓名，我没办法改，他把研魏写在一起然后洪分开来写，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改客票姓名
航班变动，人工服务，,人工服务,13,办理客票改期,办理客票改期
二月十号从太原到杭州的航班取消了，,办理客票改期,2,办理客票改期,查询航班动态
我想问下用信用卡买机票能查到吗？,验证电子客票,12,验证电子客票,咨询银行联名卡业务
东方在新加坡哪个航站楼,查询机场或营业部信息,24,查询机场或营业部信息,查询航站楼信息
不用担心了，不用发短信了，也没有这个航班取消，今天有没有补班，,办理客票改期,2,查询航班动态,查询航班动态
我想问一下那个乘坐机票的，最高年龄有什么限制没有，,办理高龄老人,7,咨询乘机规定,咨询乘机规定
需要办理那个，健康申明，查不到订单信息，,查询订单,58,申请健康申明,申请健康申明
不是所有有银联标识都可以用么,申请及查询电子发票,40,办理网站业务,办理网站业务
证件咨询，,修改客票或会员信息汇总,29,咨询乘机证件规定,咨询乘机证件规定
请问明珠会员兑换的免票可以退票吗?,办理航班退票,3,办理航班退票,兑换积分
我想咨询一下改签之后，我想咨询一下，航班取消还正常起飞吗？,查询航班动态或预订客票,16,办理客票改期,查询航班动态
不是，买了机票要改，你你那边是改行了，我差一位朋友，没有信息，,办理客票改期,2,办理客票改期,验证电子客票
没有台吗，怎么了，可以啊，,人工服务,13,人工服务,修改客票或会员信息汇总
别打人改啦婴儿没有,办理客票改期,2,办理客票改期,查询积分
我这个东航这个票是从那个上海到哈尔滨的完了给我取消了吗，这个，这个机票取消了我我要我要求退票，我看看，他给我来一信息给我，写的，改签，那什么，我不需要改签，我需要退票，,办理航班退票,3,办理航班退票,办理客票改期
查询购买的国际机票是否停飞，,验证电子客票,12,查询航班动态,查询航班动态
"274779,问一下明天的航班我订过的航班",验证电子客票,12,查询航班动态,查询航班动态
加加一张机票呃加一张机票，,预订客票或兑换积分,21,预订客票,修改客票或会员信息汇总
嗯因为我今天那个从宜昌到揭阳的那个航班他临时取消了我想取消值机，然后，免费改签，,取消值机,36,办理客票改期,办理客票改期
请问多伦多到上海最早的机票日期和价格，,查询航班动态或预订客票,16,预订客票,预订客票
我刚才更改了一个姓名，然后短信咋发不过来呢，,验证电子客票,12,修改客票或会员信息汇总,修改客票或会员信息汇总
我需要一个机票改签的短信信息，,验证电子客票,12,办理客票改期,办理客票改期
现在坐飞机要和申请车吗，转人工服务，,咨询新冠肺炎防控要求,0,人工服务,人工服务
呃那个呃，25号，那个在呃西双版纳到昆明的，呃，5723，呃取消了，重新改了，呃改了那个下午四点钟那个航班，但是，呃这个短信通知还现在还没有发过来，,验证电子客票,12,办理客票改期,办理客票改期
问一下婴儿票怎么预订,预订客票或兑换积分,21,预订客票,预订客票
退款的话是退回你之前付钱的那个账户吗？,办理航班退票,3,办理航班退票,查询机票退款进度
我要修改，东方万里行，会员登录账号，,修改会员密码,26,修改会员资料,修改会员资料
咨询，粉末，货物如何登机，,咨询特殊物品运输规定,8,咨询货运相关问题,咨询货运相关问题
预定的酒店，积分一直没到账,预订度假产品及酒店,76,补登积分,补登积分
我是5月6号赣州到昆明的航班是6点5分到昆明，,验证电子客票,12,验证电子客票,查询航班动态或预订客票
麻烦你给我转接一下，国际航班查询部，,人工服务,13,人工服务,查询航班动态或预订客票
"呃我是我是你们那个东方航空的那个会员,我有一个会员卡,呃原来是有有那个,七千多的积分,呃我就是想问问你现在这个积分还生效吗,我现在要要买那个到加拿大这边的飞机票",兑换积分,41,查询积分,预订客票
电话号码留错了能不能改一下，,修改客票联系方式,52,修改客票或会员信息汇总,修改客票或会员信息汇总
查一下，1月23号，北京到上海的，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
一，里程积分，,会员服务其他,28,查询积分,补登积分
残疾证有没有优惠，,咨询乘机证件规定,32,咨询乘机证件规定,预订客票
嗯我想把刚才改的那个退那个机票取消，,办理客票改期,2,办理航班退票,办理航班退票
嗯一，登机程序，,查询航站楼信息,51,咨询乘机规定,办理值机选座
喂你好我退票的款，怎么那么多，你给我你给我联系下人工服务，,人工服务,13,办理航班退票,办理航班退票
你好我想查一下近期从海口到敦煌的机票，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
查询一下，多伦多到上海的机票,预订客票或验证电子客票,45,预订客票或兑换积分,预订客票或兑换积分
我要查，我的飞机是从哪飞，,查询航班动态,11,查询航班动态,验证电子客票
需要查一下，下个月上海浦东机场到阿姆斯特丹航线，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
"我 上月买了一张机票,想把行程单给我寄过来",申请及查询电子发票,40,配送行程单,配送行程单
我的会员卡号尾号0368，计划本月24日西宁飞太原，有机票送吗？,兑换积分,41,配送行程单,验证电子客票
化妆品托运的话不能超过多少公斤，,咨询托运及非托运行李规定,33,咨询特殊物品运输规定,咨询特殊物品运输规定
我刚刚那个是电话没评价，我是给他一个特别满意的评价，,投诉,50,投诉,人工服务
请问上海到香港的机票，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
我想请问泸州到武汉的航班，什么时候才开通，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
我要预订，明年1月29号上海到长春的龙嘉机场的机票，,预订客票,4,预订客票,预订客票或兑换积分
该产品暂不支持婴儿票是什么意思，,办理网站业务,23,办理网站业务,预订客票
我订的机票怎么突然航班取消了，,查询航班动态,11,办理客票改期,办理客票改期
就是联系人，可以更换吗？,修改客票或会员信息汇总,29,修改客票联系方式,修改客票联系方式
他写的是，退票审核未通过，,办理航班退票,3,办理航班退票,查询机票退款进度
麻烦你查一下我的那个选座，卡现在还有积分吗，怎么买不了，,办理值机选座,22,兑换积分,兑换积分
李国先，呃呃航班登机时间，,办理值机选座,22,咨询乘机时限,查询航班动态
呃我想请问一下我，假如是我，今天下午购买今天晚上十点钟的票我可以直接去机场拿吗？,办理值机选座,22,办理值机选座,查询机场或营业部信息
我，我提前订了机票，她们说不是明天后天，取取消航班吗？,办理客票改期,2,查询航班动态,查询航班动态
我要修改，会员，修改会员啊，,会员服务其他,28,修改会员资料,修改会员资料
呃从温哥华到北京的机票，什么时候有啊，,预订客票,4,预订客票或兑换积分,预订客票或兑换积分
哦我刚才，来晚了，就是登机牌已经关闭了，换不了登机牌了，,办理客票改期,2,办理客票改期,咨询登机牌问题
啊啊啊，请问一下那个，j，呃珠海飞往那个，济阳，那个二4月20号退票，干嘛，还要扣那个，改签，干嘛还要弄那个，退扣除96块，那个，呃手手续费，,办理航班退票,3,办理客票改期,办理客票改期
嗯我想查询嗯6月20号，呼叫，上海到温州的，啊，温哥华到温州的机票，,查询航班动态或预订客票,16,预订客票或兑换积分,预订客票或兑换积分
我的机票时间，为什么会改掉，,查询航班动态,11,办理客票改期,验证电子客票
喂你好麻烦看一下五月份六月份东方航空从美国到中国的那个航班，,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
请问有从洛杉矶飞去札幌的航班吗,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
我错过了我的，中转航班，该怎么办呀，,咨询中转相关问题,5,咨询中转相关问题,办理客票改期
我的机票被改签了我想确认一下，,办理客票改期,2,验证电子客票,验证电子客票
我的航班，昨天接了个，那个短信说是从浦东国际机场改到虹桥了我想确认一下，,办理客票改期,2,办理客票改期,验证电子客票
我办理在线值机是在机场转机的，办理完，在线值机之后还需要去打登机牌儿或者是，再去安检那儿进行安检吗？,咨询乘机规定,59,咨询安检相关问题,办理值机选座
婴儿车托运，尺寸标准，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,咨询托运及非托运行李规定
就是你那个飞机票改签过的时间太晚了，我可以退出，全额退款吗？,办理客票改期,2,办理航班退票,办理航班退票
a，机票买了他是改时间了是吗？,验证电子客票,12,办理客票改期,办理客票改期
我要咨询，随行，费的退款帮我转一下人工，,办理航班退票,3,人工服务,人工服务
想问一下航班的情况，,查询航班动态或预订客票,16,查询航班动态,查询航班动态
我收到通知说我的航班取消，已给我，改日给我改了时间改那趟航班我想确认一下，,验证电子客票,12,办理航班退票,办理客票改期
我上，机场直接走的时候可以求行程单吗？,查询机场或营业部信息,24,配送行程单,配送行程单
我想咨询一下我的，十一点的飞机我现在还在赶过去的路上，我想就是看一下这个电子电子登机牌儿或者是现在在线的登机登机牌已经换不了了我想问一下你们后台能不能帮我换一下登机牌，,咨询登机牌问题,25,办理值机选座,办理值机选座
我想问一下呃，上飞机的要求，国内航班，,查询航班动态或预订客票,16,咨询乘机规定,咨询乘机规定
查询珠海飞奥克兰的航班,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
我想转会员专线，,会员服务其他,28,人工服务,人工服务
同一个姓名重复出票了，,办理航班退票,3,办理航班退票,修改客票或会员信息汇总
六月份的航班的，美美，周的次数跟那个五月份的航班的次数，,查询航班动态,11,预订客票,预订客票或兑换积分
25号的票还会降吗？,预订客票,4,预订客票,查询航班动态
你现在看到其他那8个的从34-37都是我昨晚复新选的，又扣了每个人100元。之前那个机型选的费用没退给我！而且没有通知！,取消值机,36,取消值机,办理航班退票
你好，我的密码已经忘记了登录app，,办理网站业务,23,修改会员密码,修改会员密码
我订的那个票确实芒市去深圳的票怎么六号的票怎么取消了呢，,查询航班动态,11,查询航班动态,办理客票改期
你好请转，电商电商旅游度假部，,预订度假产品及酒店,76,预订度假产品及酒店,查询积分商城
嗯我想要那个机票退票的那个报销款，嗯，电子行程单，,申请及查询电子发票,40,申请及查询电子发票,配送行程单
您好我想查一下那个东方航空公司下午从上海到香港的航班,预订客票,4,查询航班动态或预订客票,查询航班动态或预订客票
我想订清真餐能订吗,申请特殊餐食,55,申请特殊餐食,预订客票或兑换积分
经济舱也没有位子啊？卖光了还是怎么,预订客票,4,预订客票,办理值机选座
因病乘机证明格式,办理患病旅客,81,办理航班退票,申请及查询电子发票
到马尼拉到上海浦东，里面的票了，,查询航班动态或预订客票,16,验证电子客票,预订客票或兑换积分
在上面找一个，查询航班晚点，人工客服，,查询航班动态,11,人工服务,人工服务
"他让我修改那个嗯,邮箱,我怎么修改,为什么要修改,她说已经绑定了我的那个账户邮箱,让我修改邮箱,我修改,还上班,修改,是吗",修改会员资料,14,修改会员资料,修改客票或会员信息汇总
我那个积分商城，我兑换东西没有兑换成功，他那个，人脸识别系统就一直循环在那，最后一步，,办理网站业务,23,查询积分商城,查询积分商城
我想查询一下，南京禄口飞往太原武宿的，MU2136航班，,查询航班动态,11,查询航班动态,查询航班动态或预订客票
喂你好，嗯麻烦你帮忙查一下就是嗯吴小玉是哪一天从揭阳飞往上海的，,验证电子客票,12,验证电子客票,查询航班动态
你好，我准备把票退了，那个就是，嗯，他们把我的座位号给取消，然后呢，就是说我，什么时候要，乘坐飞机的时候到机场去改签就可以了我想问一下现在是不是还可以继续延用啊，,验证电子客票,12,办理客票改期,办理客票改期
啊我怎么修改，我新换的，护照号码在app上app上嗯，我不会修改，,修改会员资料,14,修改会员资料,修改客票证件
嗯我在网上订的之前订的票那个航班取消了，,办理客票改期,2,办理客票改期,查询航班动态
就是说因为天气原因，你把我的时间从七点改到八点了，但是是广州那个，ut1和t2，我是到原来的，t2上飞机了还是到去又要去，t1上飞机呢，,查询航站楼信息,51,办理客票改期,办理客票改期
我没我的身份证给我输报多少，你的身份证不在我这，那飞机上吗？,咨询乘机证件规定,32,咨询乘机证件规定,查询遗失物品
你好，我在全球酒店定了香港的酒店，怎么显示是取消了,预订度假产品及酒店,76,预订度假产品及酒店,查询航班动态
"嗯,不,我就是查询一下我的订单,因为我的注册信箱,改了,所以我没有,我的",验证电子客票,12,修改会员资料,注册会员
你好我想咨询一下5月29号从首尔飞上海的航班起飞吗？,查询航班动态,11,查询航班动态,查询航班动态或预订客票
嗯咨询一下，怎么样，取消网上的那个选座,取消值机,36,取消值机,办理值机选座
你好我订的机票呃姓名手机呃写错了需要改名改名字，,修改客票或会员信息汇总,29,修改客票姓名,修改客票姓名
就是升级，东航会员，人脸识别不上，,办理网站业务,23,办理网站业务,查询积分累积标准
喂你好我买的那个三十号常州飞大连的机票，请问那个，1点40，那个飞机取消了吗我收到一个短信，,办理客票改期,2,查询航班动态,查询航班动态
请问登机口关闭时间，,咨询乘机时限,31,咨询乘机时限,咨询登机口问题
走路有问题的话能坐飞机吗,特殊服务汇总,85,办理轮椅旅客,办理轮椅旅客
最晚什么时候，补打登机牌，,咨询乘机时限,31,咨询登机牌问题,咨询登机牌问题
我想咨询一下，布洛芬可不可以带上飞机，,咨询特殊物品运输规定,8,咨询特殊物品运输规定,查询航班动态
我电脑在宝安机场丢失了，帮我查一下可以查到吗？,查询遗失物品,34,查询遗失物品,查询机场或营业部信息
嗯我要变更一下我的那个预留的那个邮箱的那个地址，,修改客票或会员信息汇总,29,修改客票或会员信息汇总,修改会员资料
已经打过两次客户电话了 重发的电子行程单 还是没有护照号,申请及查询电子发票,40,申请及查询电子发票,配送行程单
喂你好我这张卡片，嗯，到六月份已经到期了然后我这边的，的居住地址，有点变更了我想改变一下，居住地址，,修改会员资料,14,修改会员资料,咨询银行联名卡业务
咨询其他业务，,人工服务,13,人工服务,查询航班动态或预订客票
"呃您好请问一下我今天有订那个,宜昌到,呃宜昌三峡机场到上海浦东机场的那个机票吗",验证电子客票,12,验证电子客票,预订客票
我想这个咨询几个问题，你也可以，转为个人服务吗？,人工服务,13,人工服务,办理高龄老人
您好我想咨询一下就是，航班改期，之后收取的差价，然后新的那个航班又取消了，然后那个费用是怎么退的，,办理航班退票,3,办理客票改期,办理客票改期
帮我查一下那个昌北机场到那个昆明长水机场，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
平白无故的，飞机，取消了,查询航班动态,11,办理客票改期,办理客票改期
啊你好啊我想问一下呃，我就是说我，十二号晚上，有十一点钟的飞机，我从来没有做，没有去过机场，就是呃到了那个机场以后在哪里拿那个票啊因为我是手机订票了，,办理值机选座,22,查询航站楼信息,验证电子客票
我买的是明天早上九点钟的飞机票，然后它自动改成四点了，这个是四十吧，,验证电子客票,12,办理客票改期,办理客票改期
"你好我今天的东方航空航班,里程和航段我要记到南方航空",补登积分,39,补登积分,查询积分累积标准
退订座位,取消订座记录,60,取消值机,办理值机选座
修改绑定电话号码,修改会员资料,14,修改会员资料,修改客票或会员信息汇总
修改身份信息,修改会员资料,14,修改客票或会员信息汇总,修改客票或会员信息汇总
行程补订，,预订客票或兑换积分,21,咨询候补登机,预订客票
嗯，管理，航班，,咨询货运相关问题,47,查询航班动态或预订客票,查询航班动态或预订客票
是这样的我要订那个，一月六号的机票到南昌，道法呃到那个上海浦东上海浦东到法兰克福，,预订客票,4,预订客票或兑换积分,办理网站业务
呃请问发行程单，我和黄啥，他们可以带上飞机吗？,咨询特殊物品运输规定,8,咨询特殊物品运输规定,配送行程单
嗯我需要呃，确认，客票，,办理值机选座,22,验证电子客票,验证电子客票
我现在跟跟，行，跟我想跟航空公司确认一下我去温哥华的这个航班确定一下，,办理值机选座,22,验证电子客票,验证电子客票
"那个浦东,今天,我今天早上那个5437,那个飞机是晚点了",办理客票改期,2,办理客票改期,查询航班动态
你好我想问一下呃如果说这个，由于一些问题，取消航班的话，那请问航空公司会负责后续的这个改签跟退退票吗？,办理客票改期,2,办理客票改期,办理航班退票
您好那个吴成仁陪伴儿童服务资料怎么填写呢,办理无成人陪伴儿童,18,办理无成人陪伴儿童,预订客票
我需要办理退票需要联系，官网，人工服务，,人工服务,13,办理航班退票,办理航班退票
有没有3月24号星期二，从曼彻斯特出发到上海的机票，,预订客票或兑换积分,21,预订客票或兑换积分,查询航班动态或预订客票
几点结束安检，,咨询安检相关问题,74,咨询安检相关问题,咨询乘机时限
行李袋，转运，,咨询特殊物品运输规定,8,咨询托运及非托运行李规定,咨询托运及非托运行李规定
买的飞机票什么时候能出票，,验证电子客票,12,验证电子客票,预订客票
"请问我的那个身份证掉了明天的飞机,我,可以用护照登机吗",修改客票证件,44,修改客票证件,咨询乘机证件规定
帮我查一下上海浦那个4月16号上海浦东t1，到成都双流t2的那趟航班，,查询航班动态或预订客票,16,查询航站楼信息,查询航班动态
对我有经济舱的机票，一打听，是否可以改为商务舱的机票，,办理客票升舱,72,办理客票升舱,办理客票改期
诶我想咨询一下就是6月1号那个从纽约飞到上海，那个，嗯那班飞机还能飞吗？,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
两周多了，上头有，原来是饭口，已经半个月了，退票退票时间，,查询机票退款进度,6,查询机票退款进度,办理航班退票
我的英文电子行程单，在哪里可以下载打印，,办理网站业务,23,配送行程单,配送行程单
帮我查一下现在有没有退给我，,查询机票退款进度,6,查询机票退款进度,办理航班退票
嗯小孩坐飞机必须要户口本吗？,咨询特殊物品运输规定,8,咨询乘机证件规定,咨询乘机证件规定
我有一张5月13号从纽约那个飞往上海浦东的机票要确认，,办理值机选座,22,验证电子客票,验证电子客票
我退票没成功是什么意思，,办理航班退票,3,查询机票退款进度,查询机票退款进度
我买机票的话，需要开整容证明吗？,办理患病旅客,81,办理患病旅客,咨询新冠肺炎防控要求
我发给你，查查航班，,查询航班动态或预订客票,16,查询航班动态或预订客票,查询航班动态
呃我想问一下就是我订的那个昆明到那个西双版纳那个机票，他怎么说数据异常怎么回事，,办理网站业务,23,预订客票,查询航班动态
嗯是这样子的我刚刚嗯订了一张呃订了两张返程的一张，嗯，一趟机票然后联系人那边呢，哎呦，刚开始不太明白然后我写的不是我的电话号码我，我何不是我的名字，我想问一下可以更改吗？,修改客票联系方式,52,修改客票联系方式,修改客票或会员信息汇总
喂你好，就是，票寄错地方了可以更改地址吗？,配送行程单,15,配送行程单,修改客票或会员信息汇总
我看到有那个退票，不是说有，免嗯免费吗，改期的事，但是我退了，好像它有扣钱啊，ｎ，,办理航班退票,3,办理客票改期,办理客票改期
我已购买了21号的机票，因为我们这边大雪封路走不了，我要退票，至今未处理，,办理航班退票,3,办理航班退票,查询机票退款进度
我想查一下，国际航班需要什么材料，登机，,咨询乘机证件规定,32,咨询乘机证件规定,办理值机选座
我是之前订了机票然后今天接到你们那个东航的短信通知说是航班一取消我想查询一下，这个情况的真实性，,验证电子客票,12,查询航班动态,查询航班动态
不给我介绍，我年龄大，耳朵也不太好使，我也不太会操作，我已经叫别人帮忙，进入app了，什么都到位了，就是无法兑换，我刚，跟客服也联系了现在，她让我去重新下载，我又找人重新下载了app，现在又进入界面还是选定，不是兑换好吗，,兑换积分,41,兑换积分,办理网站业务
我想查一下那个万里行的，注册卡，,查询会员卡卡号,37,注册会员,注册会员
他们定的是明天早上三十一号早上七点三十五的吧,验证电子客票,12,验证电子客票,查询航班动态
嗯我想问一下从武汉飞上海，,查询航班动态,11,查询航班动态或预订客票,查询航班动态或预订客票
喂你好我这边昆明飞往呃，昌平飞往昆明的航班，这边有延误我下一趟是从嗯昆明飞往上海的，会不会影响，要不要更改航班，,咨询乘机时限,31,办理客票改期,办理客票改期
会员信息错误，哎不对，机票改名，,修改客票或会员信息汇总,29,修改客票姓名,修改会员资料
你好你刚刚短信收到一个说明天我那个七点五十的那个航班改成十一点，是吗？,办理客票改期,2,办理客票改期,查询航班动态
